MF,FinalBMIS,Orig_RSD,FinalRSD,SampID,runDate,type,samp,replicate,Area,Adjusted_Area,Blk.QC,Rep,Background,Mass.Error.PPM,SN,SNFlag,ppmFlag,areaminFlag
Chitobiose_Pos,Inj_vol,0.27136629766948495,0.27136629766948495,210322_Poo_TruePoo_Half1,210322,Poo,TruePoo,Half1,663957,1327914,ok,210322_Poo_TruePoo_Half1,486414,2.8,1.3650038855789512,NA,NA,NA
Chitobiose_Pos,Inj_vol,0.27136629766948495,0.27136629766948495,210322_Poo_TruePoo_Half2,210322,Poo,TruePoo,Half2,558603,1117206,ok,210322_Poo_TruePoo_Half2,551164,1,1.0134968902177937,NA,NA,NA
Chitobiose_Pos,Inj_vol,0.27136629766948495,0.27136629766948495,210322_Poo_TruePoo_Half3,210322,Poo,TruePoo,Half3,618501,1237002,ok,210322_Poo_TruePoo_Half3,451819,0.5,1.3689132152476988,NA,NA,NA
Choline_Pos,Inj_vol,0.08705828671024088,0.08705828671024088,210322_Smp_LW_A,210322,Smp,LW,A,288831,288831,ok,210322_Smp_LW_A,554691,-1.2,0.5207061228684078,SNFlag,NA,NA
Choline_Pos,Inj_vol,0.08705828671024088,0.08705828671024088,210322_Smp_LW_B,210322,Smp,LW,B,176212,176212,ok,210322_Smp_LW_B,526415,-0.9,0.33473970156625477,SNFlag,NA,NA
Choline_Pos,Inj_vol,0.08705828671024088,0.08705828671024088,210322_Smp_LW_C,210322,Smp,LW,C,168877,168877,ok,210322_Smp_LW_C,362969,-0.8,0.46526562874515454,SNFlag,NA,NA
Choline_Pos,Inj_vol,0.08705828671024088,0.08705828671024088,210322_Poo_TruePoo_Full1,210322,Poo,TruePoo,Full1,52414976,52414976,ok,210322_Poo_TruePoo_Full1,2154727,-0.1,24.325576279500837,NA,NA,NA
Choline_Pos,Inj_vol,0.08705828671024088,0.08705828671024088,210322_Poo_TruePoo_Full2,210322,Poo,TruePoo,Full2,53916608,53916608,ok,210322_Poo_TruePoo_Full2,2053987,-1.3,26.249731862957262,NA,NA,NA
Choline_Pos,Inj_vol,0.08705828671024088,0.08705828671024088,210322_Poo_TruePoo_Full3,210322,Poo,TruePoo,Full3,44653104,44653104,ok,210322_Poo_TruePoo_Full3,2246995,-1.6,19.872364647006336,NA,NA,NA
Choline_Pos,Inj_vol,0.08705828671024088,0.08705828671024088,210322_Poo_TruePoo_Half1,210322,Poo,TruePoo,Half1,23741144,47482288,ok,210322_Poo_TruePoo_Half1,1942351,0.2,12.22289071336746,NA,NA,NA
Choline_Pos,Inj_vol,0.08705828671024088,0.08705828671024088,210322_Poo_TruePoo_Half2,210322,Poo,TruePoo,Half2,27434598,54869196,ok,210322_Poo_TruePoo_Half2,2085119,-0.9,13.157329629627853,NA,NA,NA
Choline_Pos,Inj_vol,0.08705828671024088,0.08705828671024088,210322_Poo_TruePoo_Half3,210322,Poo,TruePoo,Half3,23085600,46171200,ok,210322_Poo_TruePoo_Half3,1612156,-1.6,14.319706033411158,NA,NA,NA
Citrulline_Pos,"Cytosine, 13C2-15N3",0.1226499858007486,0.03577111478217743,210322_Poo_TruePoo_Full1,210322,Poo,TruePoo,Full1,3784052,6762524.00737824,ok,210322_Poo_TruePoo_Full1,361311,-1.4,10.473115958274175,NA,NA,NA
Citrulline_Pos,"Cytosine, 13C2-15N3",0.1226499858007486,0.03577111478217743,210322_Poo_TruePoo_Full2,210322,Poo,TruePoo,Full2,4416774,7069767.665532078,ok,210322_Poo_TruePoo_Full2,157290,-2.6,28.080450123974824,NA,NA,NA
Citrulline_Pos,"Cytosine, 13C2-15N3",0.1226499858007486,0.03577111478217743,210322_Poo_TruePoo_Full3,210322,Poo,TruePoo,Full3,4519307,6766856.395967973,ok,210322_Poo_TruePoo_Full3,100016,-2.9,45.18584026555751,NA,NA,NA
Citrulline_Pos,"Cytosine, 13C2-15N3",0.1226499858007486,0.03577111478217743,210322_Poo_TruePoo_Half1,210322,Poo,TruePoo,Half1,1726144,6345777.078765625,ok,210322_Poo_TruePoo_Half1,307282,-0.8,5.617458881418371,NA,NA,NA
Citrulline_Pos,"Cytosine, 13C2-15N3",0.1226499858007486,0.03577111478217743,210322_Poo_TruePoo_Half2,210322,Poo,TruePoo,Half2,2100537,6817765.132906073,ok,210322_Poo_TruePoo_Half2,325913,-2.2,6.445085038031622,NA,NA,NA
Citrulline_Pos,"Cytosine, 13C2-15N3",0.1226499858007486,0.03577111478217743,210322_Poo_TruePoo_Half3,210322,Poo,TruePoo,Half3,2435720,6920454.412641378,ok,210322_Poo_TruePoo_Half3,89321,-2.7,27.26928717770737,NA,NA,NA
Creatine_Pos,Inj_vol,0.05850005741539759,0.05850005741539759,210322_Smp_Aloha_A,210322,Smp,Aloha,A,7159522,7159522,ok,210322_Smp_Aloha_A,310503,-3.4,23.057819087094167,NA,NA,NA
Creatine_Pos,Inj_vol,0.05850005741539759,0.05850005741539759,210322_Smp_Aloha_B,210322,Smp,Aloha,B,7173212,7173212,ok,210322_Smp_Aloha_B,240446,-2.9,29.832943779476473,NA,NA,NA
Creatine_Pos,Inj_vol,0.05850005741539759,0.05850005741539759,210322_Smp_Aloha_C,210322,Smp,Aloha,C,6542656,6542656,ok,210322_Smp_Aloha_C,225584,-2.5,29.00319171572452,NA,NA,NA
Creatine_Pos,Inj_vol,0.05850005741539759,0.05850005741539759,210322_Smp_LW_A,210322,Smp,LW,A,2324571,2324571,ok,210322_Smp_LW_A,284169,-3.2,8.180241335261764,NA,NA,NA
Creatine_Pos,Inj_vol,0.05850005741539759,0.05850005741539759,210322_Smp_LW_B,210322,Smp,LW,B,4868025,4868025,ok,210322_Smp_LW_B,200823,-3,24.24037585336341,NA,NA,NA
Creatine_Pos,Inj_vol,0.05850005741539759,0.05850005741539759,210322_Smp_LW_C,210322,Smp,LW,C,4807911,4807911,ok,210322_Smp_LW_C,308010,-2.6,15.609593844355702,NA,NA,NA
Creatine_Pos,Inj_vol,0.05850005741539759,0.05850005741539759,210322_Smp_NP_A,210322,Smp,NP,A,2294376,2294376,ok,210322_Smp_NP_A,131177,-3.3,17.49068815417337,NA,NA,NA
Creatine_Pos,Inj_vol,0.05850005741539759,0.05850005741539759,210322_Smp_NP_B,210322,Smp,NP,B,3724844,3724844,ok,210322_Smp_NP_B,225334,-3.2,16.530323874781434,NA,NA,NA
Creatine_Pos,Inj_vol,0.05850005741539759,0.05850005741539759,210322_Smp_NP_C,210322,Smp,NP,C,3511658,3511658,ok,210322_Smp_NP_C,0,-3,Inf,NA,NA,NA
Creatine_Pos,Inj_vol,0.05850005741539759,0.05850005741539759,210322_Smp_PS_A,210322,Smp,PS,A,1340584,1340584,ok,210322_Smp_PS_A,112446,-2.4,11.922024794123402,NA,NA,NA
Creatine_Pos,Inj_vol,0.05850005741539759,0.05850005741539759,210322_Smp_PS_B,210322,Smp,PS,B,1582383,1582383,ok,210322_Smp_PS_B,161577,-2.9,9.793367867951503,NA,NA,NA
Creatine_Pos,Inj_vol,0.05850005741539759,0.05850005741539759,210322_Smp_PS_C,210322,Smp,PS,C,1616444,1616444,ok,210322_Smp_PS_C,101376,-3,15.94503630050505,NA,NA,NA
Creatine_Pos,Inj_vol,0.05850005741539759,0.05850005741539759,210322_Poo_TruePoo_Full1,210322,Poo,TruePoo,Full1,34698584,34698584,ok,210322_Poo_TruePoo_Full1,661055,-1.9,52.489708118083975,NA,NA,NA
Creatine_Pos,Inj_vol,0.05850005741539759,0.05850005741539759,210322_Poo_TruePoo_Full2,210322,Poo,TruePoo,Full2,38948372,38948372,ok,210322_Poo_TruePoo_Full2,718672,-3.5,54.19492063138678,NA,NA,NA
Creatine_Pos,Inj_vol,0.05850005741539759,0.05850005741539759,210322_Poo_TruePoo_Full3,210322,Poo,TruePoo,Full3,38879852,38879852,ok,210322_Poo_TruePoo_Full3,563994,-3.5,68.93664116994152,NA,NA,NA
Creatine_Pos,Inj_vol,0.05850005741539759,0.05850005741539759,210322_Poo_TruePoo_Half1,210322,Poo,TruePoo,Half1,17264480,34528960,ok,210322_Poo_TruePoo_Half1,419009,-1.6,41.20312451522521,NA,NA,NA
Creatine_Pos,Inj_vol,0.05850005741539759,0.05850005741539759,210322_Poo_TruePoo_Half2,210322,Poo,TruePoo,Half2,19280730,38561460,ok,210322_Poo_TruePoo_Half2,437616,-2.9,44.05855818800044,NA,NA,NA
Creatine_Pos,Inj_vol,0.05850005741539759,0.05850005741539759,210322_Poo_TruePoo_Half3,210322,Poo,TruePoo,Half3,19491704,38983408,ok,210322_Poo_TruePoo_Half3,444696,-3.2,43.831525356648136,NA,NA,NA
Cyclic diGMP_Neg,Inj_vol,0.751746335404288,0.751746335404288,210322_Poo_TruePoo_Full1,210322,Poo,TruePoo,Full1,381848,381848,ok,210322_Poo_TruePoo_Full1,0,4.1,NA,NA,NA,NA
Cyclic diGMP_Neg,Inj_vol,0.751746335404288,0.751746335404288,210322_Poo_TruePoo_Full2,210322,Poo,TruePoo,Full2,269121,269121,ok,210322_Poo_TruePoo_Full2,0,2.6,NA,NA,NA,NA
Cyclic diGMP_Neg,Inj_vol,0.751746335404288,0.751746335404288,210322_Poo_TruePoo_Full3,210322,Poo,TruePoo,Full3,240445,240445,ok,210322_Poo_TruePoo_Full3,0,2.5,NA,NA,NA,NA
Cys-Gly oxidized_Pos,"DL-Alanine, D3",0.14040582681322047,0.0482225019554497,210322_Poo_TruePoo_Full1,210322,Poo,TruePoo,Full1,975628,1936641.9454935617,ok,210322_Poo_TruePoo_Full1,0,-0.3,Inf,NA,NA,NA
Cys-Gly oxidized_Pos,"DL-Alanine, D3",0.14040582681322047,0.0482225019554497,210322_Poo_TruePoo_Full2,210322,Poo,TruePoo,Full2,1073227,1751817.192317385,ok,210322_Poo_TruePoo_Full2,0,-1.6,Inf,NA,NA,NA
Cys-Gly oxidized_Pos,"DL-Alanine, D3",0.14040582681322047,0.0482225019554497,210322_Poo_TruePoo_Full3,210322,Poo,TruePoo,Full3,1328937,1978223.7736078957,ok,210322_Poo_TruePoo_Full3,0,-1.7,Inf,NA,NA,NA
Cys-Gly oxidized_Pos,"DL-Alanine, D3",0.14040582681322047,0.0482225019554497,210322_Poo_TruePoo_Half1,210322,Poo,TruePoo,Half1,455362,1889924.1931351307,ok,210322_Poo_TruePoo_Half1,0,0.1,Inf,NA,NA,NA
Cys-Gly oxidized_Pos,"DL-Alanine, D3",0.14040582681322047,0.0482225019554497,210322_Poo_TruePoo_Half2,210322,Poo,TruePoo,Half2,533192,1778177.6363450782,ok,210322_Poo_TruePoo_Half2,0,-1.2,Inf,NA,NA,NA
Cys-Gly oxidized_Pos,"DL-Alanine, D3",0.14040582681322047,0.0482225019554497,210322_Poo_TruePoo_Half3,210322,Poo,TruePoo,Half3,606403,1826937.5854844144,ok,210322_Poo_TruePoo_Half3,0,-1.6,Inf,NA,NA,NA
Cystathionine_Pos,Inj_vol,0.1249548249989772,0.1249548249989772,210322_Poo_TruePoo_Full1,210322,Poo,TruePoo,Full1,751831,751831,ok,210322_Poo_TruePoo_Full1,0,-0.5,Inf,NA,NA,NA
Cystathionine_Pos,Inj_vol,0.1249548249989772,0.1249548249989772,210322_Poo_TruePoo_Full2,210322,Poo,TruePoo,Full2,779089,779089,ok,210322_Poo_TruePoo_Full2,0,-2.1,Inf,NA,NA,NA
Cystathionine_Pos,Inj_vol,0.1249548249989772,0.1249548249989772,210322_Poo_TruePoo_Full3,210322,Poo,TruePoo,Full3,755205,755205,ok,210322_Poo_TruePoo_Full3,0,-2.2,Inf,NA,NA,NA
Cystathionine_Pos,Inj_vol,0.1249548249989772,0.1249548249989772,210322_Poo_TruePoo_Half1,210322,Poo,TruePoo,Half1,286275,572550,ok,210322_Poo_TruePoo_Half1,0,-0.5,Inf,NA,NA,NA
Cystathionine_Pos,Inj_vol,0.1249548249989772,0.1249548249989772,210322_Poo_TruePoo_Half2,210322,Poo,TruePoo,Half2,318075,636150,ok,210322_Poo_TruePoo_Half2,0,-1.3,Inf,NA,NA,NA
Cystathionine_Pos,Inj_vol,0.1249548249989772,0.1249548249989772,210322_Poo_TruePoo_Half3,210322,Poo,TruePoo,Half3,312699,625398,ok,210322_Poo_TruePoo_Half3,0,-2.2,Inf,NA,NA,NA
Cysteic Acid_Neg,Inj_vol,0.0636415112533585,0.0636415112533585,210322_Smp_PS_A,210322,Smp,PS,A,667787,667787,ok,210322_Smp_PS_A,0,-0.1,NA,NA,NA,NA
Cysteic Acid_Neg,Inj_vol,0.0636415112533585,0.0636415112533585,210322_Smp_PS_B,210322,Smp,PS,B,579676,579676,ok,210322_Smp_PS_B,0,-0.2,NA,NA,NA,NA
Cysteic Acid_Neg,Inj_vol,0.0636415112533585,0.0636415112533585,210322_Smp_PS_C,210322,Smp,PS,C,1678581,1678581,ok,210322_Smp_PS_C,0,-0.7,NA,NA,NA,NA
Cysteic Acid_Neg,Inj_vol,0.0636415112533585,0.0636415112533585,210322_Poo_TruePoo_Full1,210322,Poo,TruePoo,Full1,1695498,1695498,ok,210322_Poo_TruePoo_Full1,0,0.8,NA,NA,NA,NA
Cysteic Acid_Neg,Inj_vol,0.0636415112533585,0.0636415112533585,210322_Poo_TruePoo_Full2,210322,Poo,TruePoo,Full2,1623742,1623742,ok,210322_Poo_TruePoo_Full2,0,0.8,NA,NA,NA,NA
Cysteic Acid_Neg,Inj_vol,0.0636415112533585,0.0636415112533585,210322_Poo_TruePoo_Full3,210322,Poo,TruePoo,Full3,1594063,1594063,ok,210322_Poo_TruePoo_Full3,0,-1,NA,NA,NA,NA
Cysteic Acid_Neg,Inj_vol,0.0636415112533585,0.0636415112533585,210322_Poo_TruePoo_Half1,210322,Poo,TruePoo,Half1,734454,1468908,ok,210322_Poo_TruePoo_Half1,0,0.5,NA,NA,NA,NA
Cysteic Acid_Neg,Inj_vol,0.0636415112533585,0.0636415112533585,210322_Poo_TruePoo_Half2,210322,Poo,TruePoo,Half2,715376,1430752,ok,210322_Poo_TruePoo_Half2,0,0.6,NA,NA,NA,NA
Cysteic Acid_Neg,Inj_vol,0.0636415112533585,0.0636415112533585,210322_Poo_TruePoo_Half3,210322,Poo,TruePoo,Half3,801158,1602316,ok,210322_Poo_TruePoo_Half3,0,-0.7,NA,NA,NA,NA
Cysteinesulfinic acid_Neg,Inj_vol,0.22670526833303664,0.22670526833303664,210322_Poo_TruePoo_Full1,210322,Poo,TruePoo,Full1,447185,447185,ok,210322_Poo_TruePoo_Full1,0,-0.3,NA,NA,NA,NA
Cysteinesulfinic acid_Neg,Inj_vol,0.22670526833303664,0.22670526833303664,210322_Poo_TruePoo_Full2,210322,Poo,TruePoo,Full2,403914,403914,ok,210322_Poo_TruePoo_Full2,0,-0.2,NA,NA,NA,NA
Cysteinesulfinic acid_Neg,Inj_vol,0.22670526833303664,0.22670526833303664,210322_Poo_TruePoo_Full3,210322,Poo,TruePoo,Full3,478253,478253,ok,210322_Poo_TruePoo_Full3,0,-1.5,NA,NA,NA,NA
Cysteinesulfinic acid_Neg,Inj_vol,0.22670526833303664,0.22670526833303664,210322_Poo_TruePoo_Half1,210322,Poo,TruePoo,Half1,158207,316414,ok,210322_Poo_TruePoo_Half1,0,0.2,NA,NA,NA,NA
Cysteinesulfinic acid_Neg,Inj_vol,0.22670526833303664,0.22670526833303664,210322_Poo_TruePoo_Half2,210322,Poo,TruePoo,Half2,124741,249482,ok,210322_Poo_TruePoo_Half2,0,0.3,NA,NA,NA,NA
Cysteinesulfinic acid_Neg,Inj_vol,0.22670526833303664,0.22670526833303664,210322_Poo_TruePoo_Half3,210322,Poo,TruePoo,Half3,220137,440274,ok,210322_Poo_TruePoo_Half3,0,-1.2,NA,NA,NA,NA
Cysteinesulfinic acid_Pos,Inj_vol,0.04986317407960947,0.04986317407960947,210322_Poo_TruePoo_Full1,210322,Poo,TruePoo,Full1,284945,284945,ok,210322_Poo_TruePoo_Full1,0,-2.2,Inf,NA,NA,NA
Cysteinesulfinic acid_Pos,Inj_vol,0.04986317407960947,0.04986317407960947,210322_Poo_TruePoo_Full2,210322,Poo,TruePoo,Full2,291659,291659,ok,210322_Poo_TruePoo_Full2,0,-3.3,Inf,NA,NA,NA
Cysteinesulfinic acid_Pos,Inj_vol,0.04986317407960947,0.04986317407960947,210322_Poo_TruePoo_Full3,210322,Poo,TruePoo,Full3,302400,302400,ok,210322_Poo_TruePoo_Full3,0,-3.5,Inf,NA,NA,NA
Cysteinesulfinic acid_Pos,Inj_vol,0.04986317407960947,0.04986317407960947,210322_Poo_TruePoo_Half1,210322,Poo,TruePoo,Half1,132692,265384,ok,210322_Poo_TruePoo_Half1,0,-1.4,Inf,NA,NA,NA
Cysteinesulfinic acid_Pos,Inj_vol,0.04986317407960947,0.04986317407960947,210322_Poo_TruePoo_Half2,210322,Poo,TruePoo,Half2,137979,275958,ok,210322_Poo_TruePoo_Half2,0,-2.3,Inf,NA,NA,NA
Cysteinesulfinic acid_Pos,Inj_vol,0.04986317407960947,0.04986317407960947,210322_Poo_TruePoo_Half3,210322,Poo,TruePoo,Half3,134752,269504,ok,210322_Poo_TruePoo_Half3,0,-2.9,Inf,NA,NA,NA
Cystine_Pos,Inj_vol,0.2012979223445304,0.2012979223445304,210322_Poo_TruePoo_Full1,210322,Poo,TruePoo,Full1,611485,611485,ok,210322_Poo_TruePoo_Full1,469704,-3.2,1.3018518045407321,NA,NA,NA
Cystine_Pos,Inj_vol,0.2012979223445304,0.2012979223445304,210322_Poo_TruePoo_Full2,210322,Poo,TruePoo,Full2,578078,578078,ok,210322_Poo_TruePoo_Full2,53716,-2.8,10.761746965522377,NA,NA,NA
Cystine_Pos,Inj_vol,0.2012979223445304,0.2012979223445304,210322_Poo_TruePoo_Full3,210322,Poo,TruePoo,Full3,640631,640631,ok,210322_Poo_TruePoo_Full3,0,-2.4,Inf,NA,NA,NA
Cystine_Pos,Inj_vol,0.2012979223445304,0.2012979223445304,210322_Poo_TruePoo_Half1,210322,Poo,TruePoo,Half1,470325,940650,ok,210322_Poo_TruePoo_Half1,0,-3.7,Inf,NA,NA,NA
Cystine_Pos,Inj_vol,0.2012979223445304,0.2012979223445304,210322_Poo_TruePoo_Half2,210322,Poo,TruePoo,Half2,322687,645374,ok,210322_Poo_TruePoo_Half2,0,-2.7,Inf,NA,NA,NA
Cystine_Pos,Inj_vol,0.2012979223445304,0.2012979223445304,210322_Poo_TruePoo_Half3,210322,Poo,TruePoo,Half3,301975,603950,ok,210322_Poo_TruePoo_Half3,0,-2.8,Inf,NA,NA,NA
Cytidine_Pos,"L-Isoleucine, 15N",0.19090697554016348,0.04777258386446769,210322_Smp_Aloha_A,210322,Smp,Aloha,A,73153,48886.62938152977,ok,210322_Smp_Aloha_A,0,-0.3,Inf,NA,NA,NA
Cytidine_Pos,"L-Isoleucine, 15N",0.19090697554016348,0.04777258386446769,210322_Smp_Aloha_B,210322,Smp,Aloha,B,60620,49046.73797997083,ok,210322_Smp_Aloha_B,0,-0.1,Inf,NA,NA,NA
Cytidine_Pos,"L-Isoleucine, 15N",0.19090697554016348,0.04777258386446769,210322_Smp_LW_A,210322,Smp,LW,A,125861,152651.74480423267,ok,210322_Smp_LW_A,0,-0.7,Inf,NA,NA,NA
Cytidine_Pos,"L-Isoleucine, 15N",0.19090697554016348,0.04777258386446769,210322_Smp_LW_B,210322,Smp,LW,B,354809,287480.849384423,ok,210322_Smp_LW_B,0,-0.9,Inf,NA,NA,NA
Cytidine_Pos,"L-Isoleucine, 15N",0.19090697554016348,0.04777258386446769,210322_Smp_LW_C,210322,Smp,LW,C,576592,420657.7862088824,ok,210322_Smp_LW_C,0,-0.6,Inf,NA,NA,NA
Cytidine_Pos,"L-Isoleucine, 15N",0.19090697554016348,0.04777258386446769,210322_Smp_PS_A,210322,Smp,PS,A,85503,68485.62331719155,ok,210322_Smp_PS_A,0,-0.7,Inf,NA,NA,NA
Cytidine_Pos,"L-Isoleucine, 15N",0.19090697554016348,0.04777258386446769,210322_Smp_PS_B,210322,Smp,PS,B,112531,86418.8858514768,ok,210322_Smp_PS_B,0,-0.2,Inf,NA,NA,NA
Cytidine_Pos,"L-Isoleucine, 15N",0.19090697554016348,0.04777258386446769,210322_Smp_PS_C,210322,Smp,PS,C,99235,77928.95218452632,ok,210322_Smp_PS_C,0,-1.4,Inf,NA,NA,NA
Cytidine_Pos,"L-Isoleucine, 15N",0.19090697554016348,0.04777258386446769,210322_Poo_TruePoo_Full1,210322,Poo,TruePoo,Full1,4903335,8509147.770030076,ok,210322_Poo_TruePoo_Full1,0,-0.5,Inf,NA,NA,NA
Cytidine_Pos,"L-Isoleucine, 15N",0.19090697554016348,0.04777258386446769,210322_Poo_TruePoo_Full2,210322,Poo,TruePoo,Full2,6179693,8139515.943256111,ok,210322_Poo_TruePoo_Full2,0,-1.6,Inf,NA,NA,NA
Cytidine_Pos,"L-Isoleucine, 15N",0.19090697554016348,0.04777258386446769,210322_Poo_TruePoo_Full3,210322,Poo,TruePoo,Full3,7596302,8670881.133695025,ok,210322_Poo_TruePoo_Full3,17652,-2,430.33661907999095,NA,NA,NA
Cytidine_Pos,"L-Isoleucine, 15N",0.19090697554016348,0.04777258386446769,210322_Poo_TruePoo_Half1,210322,Poo,TruePoo,Half1,2334273,8859009.514562279,ok,210322_Poo_TruePoo_Half1,0,0,Inf,NA,NA,NA
Cytidine_Pos,"L-Isoleucine, 15N",0.19090697554016348,0.04777258386446769,210322_Poo_TruePoo_Half2,210322,Poo,TruePoo,Half2,3012806,8585680.133223876,ok,210322_Poo_TruePoo_Half2,0,-1.5,Inf,NA,NA,NA
Cytidine_Pos,"L-Isoleucine, 15N",0.19090697554016348,0.04777258386446769,210322_Poo_TruePoo_Half3,210322,Poo,TruePoo,Half3,3551397,7757193.34375369,ok,210322_Poo_TruePoo_Half3,0,-1.8,Inf,NA,NA,NA
Cytosine_Pos,Inj_vol,0.09831627683551944,0.09831627683551944,210322_Smp_Aloha_A,210322,Smp,Aloha,A,611542,611542,ok,210322_Smp_Aloha_A,536910,-1.7,1.1390028123894136,NA,NA,NA
Cytosine_Pos,Inj_vol,0.09831627683551944,0.09831627683551944,210322_Smp_Aloha_B,210322,Smp,Aloha,B,450496,450496,ok,210322_Smp_Aloha_B,466713,-1,0.965252735621249,SNFlag,NA,NA
Cytosine_Pos,Inj_vol,0.09831627683551944,0.09831627683551944,210322_Smp_Aloha_C,210322,Smp,Aloha,C,767444,767444,ok,210322_Smp_Aloha_C,344547,-1.1,2.227400035408812,NA,NA,NA
Cytosine_Pos,Inj_vol,0.09831627683551944,0.09831627683551944,210322_Smp_LW_A,210322,Smp,LW,A,1380874,1380874,ok,210322_Smp_LW_A,1205505,-2,1.1454734737724024,NA,NA,NA
Cytosine_Pos,Inj_vol,0.09831627683551944,0.09831627683551944,210322_Smp_LW_B,210322,Smp,LW,B,2467779,2467779,ok,210322_Smp_LW_B,1171214,-1.7,2.1070265553519683,NA,NA,NA
Cytosine_Pos,Inj_vol,0.09831627683551944,0.09831627683551944,210322_Smp_LW_C,210322,Smp,LW,C,2726913,2726913,ok,210322_Smp_LW_C,1173408,-1.1,2.3239256933649677,NA,NA,NA
Cytosine_Pos,Inj_vol,0.09831627683551944,0.09831627683551944,210322_Smp_NP_A,210322,Smp,NP,A,636450,636450,ok,210322_Smp_NP_A,966383,-1.8,0.6585898137694889,SNFlag,NA,NA
Cytosine_Pos,Inj_vol,0.09831627683551944,0.09831627683551944,210322_Smp_NP_B,210322,Smp,NP,B,1597657,1597657,ok,210322_Smp_NP_B,1005541,-1.9,1.588853164614869,NA,NA,NA
Cytosine_Pos,Inj_vol,0.09831627683551944,0.09831627683551944,210322_Smp_NP_C,210322,Smp,NP,C,2199661,2199661,ok,210322_Smp_NP_C,609269,-1.7,3.610328114510996,NA,NA,NA
Cytosine_Pos,Inj_vol,0.09831627683551944,0.09831627683551944,210322_Smp_PS_A,210322,Smp,PS,A,2010231,2010231,ok,210322_Smp_PS_A,1532313,-1.2,1.3118931967554932,NA,NA,NA
Cytosine_Pos,Inj_vol,0.09831627683551944,0.09831627683551944,210322_Smp_PS_B,210322,Smp,PS,B,3032781,3032781,ok,210322_Smp_PS_B,932464,-1.4,3.252437627618868,NA,NA,NA
Cytosine_Pos,Inj_vol,0.09831627683551944,0.09831627683551944,210322_Smp_PS_C,210322,Smp,PS,C,2685437,2685437,ok,210322_Smp_PS_C,1004826,-1.8,2.6725393252165053,NA,NA,NA
Cytosine_Pos,Inj_vol,0.09831627683551944,0.09831627683551944,210322_Poo_TruePoo_Full1,210322,Poo,TruePoo,Full1,34161904,34161904,ok,210322_Poo_TruePoo_Full1,1426148,-0.8,23.953968311844214,NA,NA,NA
Cytosine_Pos,Inj_vol,0.09831627683551944,0.09831627683551944,210322_Poo_TruePoo_Full2,210322,Poo,TruePoo,Full2,37098428,37098428,ok,210322_Poo_TruePoo_Full2,1666348,-1.5,22.26331354554991,NA,NA,NA
Cytosine_Pos,Inj_vol,0.09831627683551944,0.09831627683551944,210322_Poo_TruePoo_Full3,210322,Poo,TruePoo,Full3,40495920,40495920,ok,210322_Poo_TruePoo_Full3,1927613,-1.7,21.008324803785822,NA,NA,NA
Cytosine_Pos,Inj_vol,0.09831627683551944,0.09831627683551944,210322_Poo_TruePoo_Half1,210322,Poo,TruePoo,Half1,16223185,32446370,ok,210322_Poo_TruePoo_Half1,1165206,-0.1,13.923018762347603,NA,NA,NA
Cytosine_Pos,Inj_vol,0.09831627683551944,0.09831627683551944,210322_Poo_TruePoo_Half2,210322,Poo,TruePoo,Half2,19140490,38280980,ok,210322_Poo_TruePoo_Half2,1210784,-1.6,15.808344015117477,NA,NA,NA
Cytosine_Pos,Inj_vol,0.09831627683551944,0.09831627683551944,210322_Poo_TruePoo_Half3,210322,Poo,TruePoo,Half3,21058770,42117540,ok,210322_Poo_TruePoo_Half3,1804974,-2.3,11.667076644871338,NA,NA,NA
Deoxyadenosine_Pos,"DL-Alanine, D3",0.1342428879781139,0.02731922971649854,210322_Poo_TruePoo_Full1,210322,Poo,TruePoo,Full1,18103084,35934999.62813016,ok,210322_Poo_TruePoo_Full1,0,-0.7,Inf,NA,NA,NA
Deoxyadenosine_Pos,"DL-Alanine, D3",0.1342428879781139,0.02731922971649854,210322_Poo_TruePoo_Full2,210322,Poo,TruePoo,Full2,21023468,34316386.64004389,ok,210322_Poo_TruePoo_Full2,203401,-1.5,103.3597081626934,NA,NA,NA
Deoxyadenosine_Pos,"DL-Alanine, D3",0.1342428879781139,0.02731922971649854,210322_Poo_TruePoo_Full3,210322,Poo,TruePoo,Full3,23332500,34732200.39603549,ok,210322_Poo_TruePoo_Full3,0,-1.8,Inf,NA,NA,NA
Deoxyadenosine_Pos,"DL-Alanine, D3",0.1342428879781139,0.02731922971649854,210322_Poo_TruePoo_Half1,210322,Poo,TruePoo,Half1,8040739,33372102.122674216,ok,210322_Poo_TruePoo_Half1,0,-0.7,Inf,NA,NA,NA
Deoxyadenosine_Pos,"DL-Alanine, D3",0.1342428879781139,0.02731922971649854,210322_Poo_TruePoo_Half2,210322,Poo,TruePoo,Half2,10537164,35141092.46819241,ok,210322_Poo_TruePoo_Half2,0,-1.7,Inf,NA,NA,NA
Deoxyadenosine_Pos,"DL-Alanine, D3",0.1342428879781139,0.02731922971649854,210322_Poo_TruePoo_Half3,210322,Poo,TruePoo,Half3,11188435,33707901.22121644,ok,210322_Poo_TruePoo_Half3,0,-2,Inf,NA,NA,NA
DHPS_Neg,Inj_vol,0.06836689116362851,0.06836689116362851,210322_Poo_TruePoo_Full1,210322,Poo,TruePoo,Full1,17277308,17277308,ok,210322_Poo_TruePoo_Full1,11003,0.2,NA,NA,NA,NA
